Added from Cro-FiReDa,Sentence,Label,,,
0,"alex garland započeo je karijeru kao književnik sredinom devedesetih kad je napisao roman “the beach” koji će oskarovac danny boyle na početku stoljeća pretvoriti u svoj istoimeni četvrti igrani film, a zatim će dvojac sudjelovati i na boyleovom sljedećem uratku, postapokaliptičnom zombi hororu “28 days later” iz 2002. za koji će garland napisati svoj prvi filmski scenarij i tako definitivno ući u svijet pokretnih slika u kojemu će dvanaest godina kasnije debitirati i kao redatelj hvaljenim znanstveno-fantastičnim filmom “ex machina” koji će čak odnijeti i oscar za najbolje specijalne efekte.",1,,,
0,"nakon toga garland će režirati još dva filma (netflixov “annihilation” iz 2018. i horor triler “men” iz 2022.) te između njih i jednu miniseriju (“devs” za fx 2020.), a sada se vraća sa spekulativno-fantastičnim distopijskim ratnim filmom ceste “civil war” koji je prošli tjedan zasjeo na vrh box officea u američkim kinima kao najuspješnije otvaranje jednog naslova nagrađivane kuće a24 i uglavnom izrazito pozitivnim ocjenama kritike i publike (82 % rotten tomatoes, 75 metacritic, 7,6 imdb), premda ima i onih glasova koji prilično glasno iznose svoje zamjerke, pa se čini da je priča o podijeljenoj americi uvelike podijelila i svoju publiku.",1,,,
0,"garland nas u “civil war” (kojem je kod nas u distribuciji neobjašnjivo dodan i suvišni podnaslov “svakom carstvu dođe kraj”) in medias res, u razjedinjene američke države u kojima se tzv. zapadne snage kalifornije i teksasa (što možda iz naše zvuči kao neobična kombinacija, budući da su ove države trenutno na suprotnim političkim polovima) nalaze u ratu s “lojalističkom” amerikom sa sjedištem u washingtonu, dok na sjeveru djeluje nova narodna armija (koju spominju ikao “maoiste iz portlanda”), a na jugoistoku nešto što se naziva floridskim savezom.",1,,,
0,"u slučaju “civil wara”, to je očito predsjednik kojeg glumi nick offerman, a koji u uvodnim sekundama filma vježba obraćanje naciji u vrlo trampovskom demagoškom stilu najavljujući pobjedu svoje strane koju “mnogi nazivaju najvećom pobjedom u vojnoj povijesti”.",1,,,
0,"naravno, uskoro ćemo vidjeti da je istina gotovo oprečna toj izjavi, ali govorimo u svijetu u kojemu istina više nema vrijednost.",2,,,
0,"drugim riječima, svijetu prema kakvome sve ubrzanije srljamo posljednjih godina.",2,,,
0,kakvu ulogu u takvom svijetu imaju mediji?,1,,,
0,to je jedno od glavnih pitanja koje se provlači kroz garlandov film u kojemu je u središtu pozornosti skupina novinara na putu prema prijestolnici prema kojoj jurišaju zapadne sile.,1,,,
0,"lee smith (kirsten dunst) je fotografkinja za reuters, a joel (brazilski glumac wagner moura najpoznatiji po ulozi pabla escobara u netflixovoj seriji “narcos”) njezin kolega koji pristaje na put povesti i njihovog ostarjelog prijatelja sammyja (stephen mckinley henderson) iz “onog što je ostalo od new york timesa” i mladu jessie (cailee spaeny, poznata po naslovnoj ulozi u “priscilla” sofije coppole) koja se želi baviti ratnom fotografijom kao njezin uzor, naša lee.",1,,,
0,ova četvorka probija se kroz postapokaliptični američki krajolik koji uvelike podsjeća na onaj kakav je garland oslikao u svom scenariju za “28 days later”.,1,,,
0,"osim zvjerskog nasilja na svakom koraku, jednako je jezovit i osjećaj nesigurnosti koji izaziva česta nemogućnost raspoznavanja zaraćenih strana na bojištu, a pritom su česte i paravojne skupine koje često djeluju kao da ne pripadaju niti jednoj strani, već vrše vlastiti teror nad stanovništvom.",2,,,
0,"garland ni ovdje ne troši puno vremena za objašnjavanje situacije, budući da prikazuje sukob koji traje toliko dugo (znamo da je predsjednik odradio barem tri mandata dosad) da bi razglabanje likova o tome predstavljalo pretjeranu ekspoziciju koja bi samo štetila narativu, a i narušila spomenutu atmosferu nesigurnosti koja filmu daje izrazito realističan i stravičan ton.",1,,,
0,"ovo je posebno prisutno u jednoj od ključnih epizoda filma u kojoj junake ispituje vođa jednog odreda ubojica koji očito istrjebljuju pripadnike drugih rasa, a kojeg nezaboravno tumači jesse plemons s nadrealnim crvenim sunčanim naočalama.",1,,,
0,"kad ga novinari mole za milost inzistirajući da su amerikanci, on odgovara: “da, ali kakvi amerikanci?” na to pitanje ne postoji točan odgovor, budui da je na snazi bratoubilački rat, a ni sami junaci ne znaju kome pripada čovjek čiji je odred u njih uperio puške.",1,,,
0,"da je ovo još samo jedan film o sukobu “dobrih i zlih”, ovaj efekt ne bi mogao biti postignut.",1,,,
0,"da, u garlandov distopiji nema moralno jasnih kontura, pa čak ni kod likova koji su u žarištu priče.",1,,,
0,"oni neutralno prenose zbivanja na frontu i to ih hrani, napaljuje i daje im osjećaj da su živi.",1,,,
0,"premda neki tumače da film govori o važnosti novinarstva, “civil war” ipak postavlja pitanja o novinarskoj etici i neutralnosti i nemilosrdnom škljocanju fotoaparata koji se nalaze usred vojnih akcija, kao i o ovisćnosti o adrenalinu koji eksplozije i nasilje u njima proizvode.",1,,,
0,"ni na ovom polju garland, srećom, ne drži moralne prodike, već prepušta gledateljima da sami donesu svoju ocjenu profesije u ekstremnom dobu.",0,,,
0,“civil war” jedan je od najboljih prikaza rata koje smo već dugo imali prilike gledati na filmu.,0,,,
0,"ovo nije rat u nekim dalekim džunglama i pustinjama, nego američkoj publici “na domaćem terenu” i dio tamošnjih prigovora vjerojatno se može svesti na to da amerikanci imaju osjećaj da im tamo neki stranci (u ovom slučaju britanac) drže prodike o njihovom društvu.",1,,,
0,"ali dobar dio strave u filmu proizlazi iz činjenice da je scenarij koji prikazuje sasvim moguć, pa možda čak i izgledan u ne tako dalekoj budućnosti.",0,,,
0,"i upravo zato djeluje realniji od prikaza stvarnih ratova koji se događaju daleko od očiju, daleko od srca.",0,,,
0,"ovo nije što bi bilo kad bi bilo, ovo je što će biti ako nastavimo u istom smjeru podjele društva u razne crvene i plave tabore.",1,,,
0,čini se da je danas američko društvo najpolariziranije još od 1860-ih kada je bjesnio američki građanski rat.,1,,,
0,"kad su nakon predsjedničkih izbora 6. siječnja 2021. trumpovi pristaše upali na kapitol, to se zloguko prizivalo kao potencijalni početak širih sukoba, možda i novog građanskog rata.",1,,,
0,"i iako se situacija na sreću smirila, teško je povjerovati da se sva netrpeljivost jednostavno izgladila.",1,,,
0,prije da je zatomljena.,1,,,
0,"američko društvo duboko je podijeljeno, a juriš na kapitol bio je samo konkretan izraz nečega što se kuha već dugo vremena, i što bi moglo ponovno proključati, recimo na nadolazećim predsjedničkim izborima, ako se ne uhvati ukoštac sa strukturnim razlozima sukoba.",1,,,
0,"u tom je kontekstu „građanski rat“, podnaslovljen sa „svakom carstvu dođe kraj“, tempiran vrlo spretno.",0,,,
0,"i unatoč nazivu s jasnim povijesnim aluzijama, film ostaje prilično apolitičan u smislu da ne oslikava ni jednu današnju političku struju.",1,,,
0,"na primjer, kada se u jednoj sceni prikaže karta saveznika, vidimo kako su kalifornija i teksas u istoj alijansi.",1,,,
0,"s obzirom na to da ne znamo pravi uzrok građanskog rata (izuzev povremenih natruha kao što je predsjednikov treći mandat), film ostaje izvan konkretne političke situacije, što mu omogućuje da bude univerzalniji i tako bolje ostari.",0,,,
0,problem je što u ovom slučaju ona nije prenesena najuvjerljivije.,2,,,
0,"općenito, antiratna ideja da je rat pakao snažna je dokle god se rat odvija daleko, po mogućnosti na drugom kontinentu.",1,,,
0,"tada se najbolje svi ideali i razlozi za rat mogu učiniti besmisleni, svesti se na čisti kaos i divljaštvo.",1,,,
0,ponajviše zbog činjenice da je neizmjerno licemjerno reći da su ideali za koje ljudi stradavaju lažni.,1,,,
0,"naravno, nije da nema antiratnih filmova koja tematiziraju ludost rata.",1,,,
0,upravo suprotno.,1,,,
0,"ali takva tema zahtjeva jedan finiji, nijansiraniji, a možda i upečatljiviji pristup.",2,,,
0,zanimljivo je da je unatoč nazivu “građanski rat” u filmu više potencirana uloga novinara i medija u ratnim vremenima.,1,,,
0,"radnja prati završne dane građanskog rata, u kojima fotoreporterka lee (koju je utjelovila kirsten dunst) zajedno s novinarom joelom (wagner moura) i sammyjem (stephen mckinley henderson), pokušava doći do washingtona prije nego što ga pobjednička strana osvoji.",1,,,
0,cilj im je intervjuirati i fotografirati predsjednika u završnim trenucima vlasti.,1,,,
0,"na put im se priključuje i mlada jessie (cailee spaeny), koja teži postati fotoreporterka, baš kao i lee.",1,,,
0,praktički možemo govoriti o filmu ceste jer se čitava radnja odvija tijekom putovanja koje prate brojne prepreke i opasni susreti.,1,,,
0,"na početku se jessie teško nosi sa stresovima kojima se ratni fotografi izlažu (obješeni ljudi, unakrsna vatra, gubitak svake humanosti), ali ostaje pri sebi zahvaljujući trezvenošću lee koja je na taj način puni snagom.",1,,,
0,"ipak, bez obzira na vanjsku smirenost, vidimo koliko su razni ratovi ostavili ožiljaka na lee, i koliko se ona teško nosi sa mučnim slikama kojima je svjedočila kao fotograf.",1,,,
0,"lee i jessie zapravo funkcioniraju kao antipodi, ili još bolje: oprečni stadiji iste osobe.",1,,,
0,"subverzivni potencijal fotografije prikazuje se kroz jessie, koja nastoji dokumentirati sve ratne strahote i tako poslati poruku za budućnost.",1,,,
0,"lee je vjerojatno bila ista takva u mladosti, ali s vremenom je izgubila vjeru u moć fotografije.",1,,,
0,kako ratna fotografija može imati ikakav utjecaj kada se isti onaj užas na kojeg je upozoravala svojim slikama sada odvija u njenoj vlastitoj zemlji?,2,,,
0,uzrok toga vjerojatno je isti onaj na kojeg sam se osvrnuo na početku osvrta.,1,,,
0,"na takvoj fotografiji ljudima je oduzeta ljudskost, a fotografi postaju paparazzi koji riskiraju vlastitu glavu za pet minuta slave.",2,,,
0,"posebno je potresna pri tome završna scena, ali vjerujem da je bolje da je sami vidite.",1,,,
0,"je li garland imao takvu koncepciju fotografije kad je stvarao film teško je sa sigurnošći reći, ali s obzirom na to da je prikazano kako su lee i jessie slične, onda je i implicirano da će se jessie s vremenom neminovno razočarati u fotografiju i moć medija.",1,,,
0,"a takav pogled na medije ne ostavlja prostora za bilo kakav potencijal fotografije da pokaže istinu, a kamoli da ljude natjera da promijene trenutne postavke koje su i dovele do takvog užasa.",2,,,
0,"film je inače produciran od a24, produkcijske kuće čiji filmovi često izvrću žanrovske odrednice, što ovdje ipak nije bio slučaj.",1,,,
0,"sam koncept filma ceste, u kojem na svakoj postaji čeka nova situacija, miče prazni hod i čini da se film od tek 109 minuta čini dužim (u pozitivnom smislu).",0,,,
0,"osim toga, film je vizualno zaista prelijep (izuzev povremeno previše naglašenog bokeha (način fotografiranja u kojemu je izoštren samo objekt, a pozadina zamućena, op.a.), ali to je bio umjetnički izbor i stvar ukusa).",0,,,
0,"posebno je impresivan završni upad na washington, kulminacija filma sa širokim sukobom u kojem frcaju ekspolozije, tenkovi harače, rafali rešetaju.",0,,,
0,"inače nisam fan masovnih scena borbe, ali u ovom slučaju je režirana fantastično, s izmjenama između šireg prikaza konflikta i fokusa na likovima koji pokušavaju izvući živu glavu.",0,,,
0,“građanskom ratu” pomogla je i vrlo kvalitetna postava koju je predvodila kirsten dunst.,0,,,
0,"odglumila je izmučenu fotorepoterku krajnje uvjerljivo, bez trunke glamura ili preneamaganja.",0,,,
0,lijepo je vidjeti da se uspješno prebacila u drugačiji tip uloga od onih kakve su je krasile na početku karijere.,0,,,
0,tu je i wagner moura koji se internacionalno proslavio ulogom pabla escobara u seriji “narcos”.,1,,,
0,ovdje se odlično snašao i ponudio jednako dobru izvedbu kao i kirsten dunst.,0,,,
0,a bit će i zanimljivo vidjeti kako će se razvijati karijera cailee spaeny.,1,,,
0,"na temelju prikazanog, moglo bi biti nešto i od nje.",0,,,
0,"a i s vizualne strane je gotovo besprijekoran, prepun vrlo lijepih kadrova i fotografski posloženih scena.",0,,,
0,"bila bi šteta da je ikako drugačije s obzirom da se unatoč svemu radi o filmu o fotografiji i mogućnosti zahvaćanja istine, više nego ratu.",0,,,
0,postoji nekoliko povijesnih ličnosti koje su uvijek bile poput mamca za filmaše.,1,,,
0,"pa ipak, nitko se po tom pitanju ne može mjeriti s napoleonom, samoproglašenim francuskim carem, čiji je život bio toliko fascinantan da su o njemu napisane na desetke tisuća knjiga.",1,,,
0,"no, kada su u pitanju filmovi brojka je neusporedivo manja.",1,,,
0,"jedan od najvećih filmskih redatelja, stanley kubrick, doslovno je bio opsjednut idejom snimanja filma o napoleonu koju, nažalost, nikada nije ostvario.",1,,,
0,"iako postoji nekoliko filmova raznih žanrova čija se radnja događa u doba napoleona, svega su tri filma, barem ako mene pitate, vrijedna spomena.",1,,,
0,"prvi je svakako „napoleon“, remek djelo nijemog filma iz 1927. godine, abela gancea.",0,,,
0,boljeg redatelja nisu mogli izabrati jer gance je uistinu bio filmaš ispred svog vremena.,0,,,
0,"radi se o jednom od najboljih filmova u kojem je napoelon, kroz maratonskih pet i pol sati, intimno prikazan kroz kadrove koji i danas, skoro stoljeće kasnije, uistinu izgledaju impresivno.",0,,,
0,"ako je postojao redatelj koji je, pored kubricka, bio više impresioniran napoleonovim životom, onda je to definitivno sergey bondarchuck.",1,,,
0,"„war and peace“, film iz 1965. godine, nije bio toliko fokusiran na napoleona koliko na napoleonske ratove, ali je svejedno vrijedan gledanja, posebice ako ste ljubitelj ratnih povijesnih filmova.",1,,,
0,"svega pet godina kasnije bondarchuck snima „waterloo“, film koji je najbolje pokazao napoleonov početak kraja, i to kroz prikaz jedne od najpoznatijih borbi u povijesti.",1,,,
0,ovaj film vam svakako mora biti na listi prioriteta i to prvenstveno radi ratnih scena koje su za mene jedne od najbolje snimljenih i ikada viđenih na filmu.,0,,,
0,"dakle, možemo slobodno reći kako je napoleon, osim na ratnom polju, imao svoju filmsku i televizijsku (mini serija „napoleon“ iz 2002. godine) priču.",1,,,
0,"povijest se, na sreću filmofila, nastavlja, jer je najnovija „bitka“ ovih dana stigla i na kino ratište, i to pod redateljskim zapovjedništvom velikog i neumornog ridleya scotta.",0,,,
0,kada je stigla vijest kako je ridley zainteresiran za snimanje filma o „napoleonu“ moram priznati kako sam bio oduševljen.,0,,,
0,glavni razlog mog optimizma krio se u činjenici kako je ridley jedan od rijetkih redatelja kojeg ne možete smjestiti u samo jednu kategoriju po pitanju određenog žanra.,0,,,
